ply
format ascii 1.D
comment this is my Proccessing file
element vertex 76800
property float x
property float y
property float z
end_header
0.45408487 -0.47560218 -1.864812 
0.45934626 -0.4683461 -1.8864192 
0.46473098 -0.4609199 -1.9085329 
0.46473098 -0.44800347 -1.9085329 
0.47024348 -0.44024792 -1.9311713 
0.47588828 -0.4323061 -1.9543531 
0.47876182 -0.42161012 -1.966154 
0.48759452 -0.4158365 -2.0024276 
0.49061158 -0.40477386 -2.014818 
0.49675918 -0.39603925 -2.0400646 
0.49989116 -0.38464257 -2.0529268 
0.50306284 -0.37310123 -2.065952 
0.512824 -0.36608762 -2.1060388 
0.5161625 -0.35412493 -2.119749 
0.5195447 -0.34200552 -2.133639 
0.52996266 -0.33413398 -2.1764228 
0.53352875 -0.32155383 -2.191068 
0.54080695 -0.31090948 -2.2209575 
0.54828644 -0.29997075 -2.251674 
0.5521043 -0.2867147 -2.267353 
0.55597574 -0.27327275 -2.283252 
0.5638837 -0.26148748 -2.3157282 
0.57201993 -0.24936211 -2.3491416 
0.5761767 -0.2351603 -2.3662124 
0.5846743 -0.22237845 -2.4011097 
0.5890177 -0.20765968 -2.418947 
0.6024441 -0.19564925 -2.4740858 
0.60705656 -0.18027507 -2.4930282 
0.61649686 -0.165944 -2.531797 
0.6262353 -0.15116015 -2.5717902 
0.6312208 -0.13481982 -2.5922647 
0.6414339 -0.11917359 -2.634207 
0.64666533 -0.10217257 -2.6556914 
0.65198284 -0.084891945 -2.6775289 
0.66288453 -0.067887634 -2.7222996 
0.6741571 -0.050305005 -2.768593 
0.6858197 -0.032114036 -2.8164883 
0.6918036 -0.013166705 -2.8410625 
0.7040902 0.0061684693 -2.8915207 
0.71682113 0.026202857 -2.9438035 
0.730021 0.04697509 -2.998012 
0.7437161 0.06852669 -3.0542543 
0.7437161 0.08919705 -3.0542543 
0.7579348 0.1119679 -3.112647 
0.7727079 0.13562642 -3.1733162 
0.78806823 0.16022553 -3.2363973 
0.79597974 0.18395698 -3.2688878 
0.81228894 0.2103024 -3.3358657 
0.8292806 0.23775004 -3.405646 
0.8380458 0.26355505 -3.4416425 
0.856144 0.29304183 -3.5159674 
0.8469982 0.3134523 -3.4784079 
0.8380458 0.33343133 -3.4416425 
0.856144 0.36442712 -3.5159674 
0.8469982 0.38407502 -3.4784079 
0.8380458 0.40330762 -3.4416425 
0.8380458 0.4265997 -3.4416425 
0.87504125 0.46975222 -3.5935736 
0.9050048 0.5109908 -3.7166262 
0.9050048 0.5361439 -3.7166262 
0.88480616 0.54876953 -3.6336756 
0.87504125 0.5670335 -3.5935736 
0.87504125 0.59135383 -3.5935736 
0.87504125 0.61567414 -3.5935736 
0.87504125 0.63999444 -3.5935736 
0.87504125 0.6643148 -3.5935736 
0.87504125 0.6886351 -3.5935736 
0.8654895 0.70517296 -3.5543468 
0.8654895 0.7292278 -3.5543468 
0.856144 0.7451488 -3.5159674 
0.856144 0.76894385 -3.5159674 
0.856144 0.792739 -3.5159674 
0.8469982 0.8078114 -3.4784079 
0.8469982 0.8313523 -3.4784079 
0.8380458 0.8458574 -3.4416425 
0.8380458 0.86914945 -3.4416425 
0.8469982 0.90197504 -3.4784079 
0.8380458 0.91573364 -3.4416425 
0.8380458 0.9390257 -3.4416425 
0.8380458 0.9623178 -3.4416425 
0.8380458 0.9856099 -3.4416425 
0.8380458 1.008902 -3.4416425 
0.8292806 1.0213983 -3.405646 
0.8380458 1.0554862 -3.4416425 
0.8292806 1.0674952 -3.405646 
0.8292806 1.0905437 -3.405646 
0.8292806 1.1135921 -3.405646 
0.8292806 1.1366407 -3.405646 
0.82069683 1.1476854 -3.3703947 
0.82069683 1.1704953 -3.3703947 
0.82069683 1.1933051 -3.3703947 
0.82069683 1.2161151 -3.3703947 
0.81228894 1.2262325 -3.3358657 
0.80405164 1.2361448 -3.3020372 
0.80405164 1.258492 -3.3020372 
0.80405164 1.2808393 -3.3020372 
0.79597974 1.2901038 -3.2688878 
0.38687488 -0.6349624 -1.5460569 
0.39058396 -0.63048637 -1.5608793 
0.39246526 -0.6229088 -1.5683976 
0.39628282 -0.6182501 -1.5836536 
0.4001754 -0.61349994 -1.5992093 
0.40215045 -0.6056515 -1.6071023 
0.40615973 -0.6007047 -1.6231244 
0.40819448 -0.5926742 -1.6312559 
0.4123258 -0.587521 -1.6477656 
0.41654158 -0.5822624 -1.664613 
0.41868195 -0.5739308 -1.6731666 
0.42084447 -0.56551313 -1.6818086 
0.42523718 -0.55991507 -1.699363 
0.42746806 -0.55129135 -1.7082783 
0.43200088 -0.5454534 -1.7263926 
0.43430352 -0.5366148 -1.7355946 
0.43898323 -0.5305243 -1.7542961 
0.44376493 -0.5243012 -1.773405 
0.44619504 -0.5151047 -1.7831163 
0.44865194 -0.5058069 -1.7929348 
0.45364776 -0.49917 -1.8128995 
0.4587561 -0.49238357 -1.8333137 
0.46398076 -0.48544255 -1.854193 
0.46663803 -0.47560218 -1.864812 
0.47204486 -0.4683461 -1.8864192 
0.47479552 -0.45823404 -1.8974116 
0.48039418 -0.45064485 -1.9197854 
0.48612642 -0.4428745 -1.942693 
0.48904416 -0.4323061 -1.9543531 
0.494986 -0.42417136 -1.9780983 
0.4980114 -0.4132949 -1.9901886 
0.5041745 -0.40477386 -2.014818 
0.510492 -0.39603925 -2.0400646 
0.51371056 -0.38464257 -2.0529268 
0.52027094 -0.37548357 -2.0791438 
0.52700096 -0.36608762 -2.1060388 
0.53043175 -0.35412493 -2.119749 
0.53742903 -0.34426135 -2.1477122 
0.5446134 -0.33413398 -2.1764228 
0.5519925 -0.32373223 -2.2059116 
0.55575746 -0.31090948 -2.2209575 
0.5634437 -0.29997075 -2.251674 
0.5673672 -0.2867147 -2.267353 
0.5713456 -0.27327275 -2.283252 
0.5753802 -0.25964096 -2.2993753 
0.5836229 -0.24757598 -2.3323152 
0.5878334 -0.23346376 -2.3491416 
0.6008375 -0.22237845 -2.4011097 
0.605301 -0.20765968 -2.418947 
0.6190986 -0.19564925 -2.4740858 
0.6238386 -0.18027507 -2.4930282 
0.63353986 -0.165944 -2.531797 
0.6435475 -0.15116015 -2.5717902 
0.6538764 -0.13590173 -2.6130674 
0.6591662 -0.11917359 -2.634207 
0.6645424 -0.10217257 -2.6556914 
0.67556196 -0.085595794 -2.6997287 
0.6812099 -0.067887634 -2.7222996 
0.6927941 -0.050305005 -2.768593 
0.7047791 -0.032114036 -2.8164883 
0.7109284 -0.013166705 -2.8410625 
0.7235547 0.0061684693 -2.8915207 
0.73003757 0.02596809 -2.917428 
0.7433581 0.046546526 -2.9706604 
0.764276 0.06852669 -3.0542543 
0.7715128 0.09004163 -3.0831742 
0.77888787 0.1119679 -3.112647 
0.7940693 0.13562642 -3.1733162 
0.8018841 0.15864867 -3.2045462 
0.81798446 0.18395698 -3.2688878 
0.8347446 0.2103024 -3.3358657 
0.852206 0.23775004 -3.405646 
0.86121345 0.26355505 -3.4416425 
0.879812 0.29304183 -3.5159674 
0.86121345 0.31013924 -3.4416425 
0.86121345 0.33343133 -3.4416425 
0.86121345 0.35672343 -3.4416425 
0.86121345 0.38001552 -3.4416425 
0.852206 0.39908937 -3.405646 
0.86121345 0.4265997 -3.4416425 
0.90926653 0.47499436 -3.6336756 
0.9407615 0.51689065 -3.759538 
0.9407615 0.54233414 -3.759538 
0.93002355 0.561297 -3.7166262 
0.91952795 0.57983184 -3.6746829 
0.93002355 0.6116032 -3.7166262 
0.91952795 0.6295703 -3.6746829 
0.90926653 0.6471364 -3.6336756 
0.8992317 0.6643148 -3.5935736 
0.8992317 0.6886351 -3.5935736 
0.8992317 0.7129554 -3.5935736 
0.88941586 0.7292278 -3.5543468 
0.879812 0.7451488 -3.5159674 
0.879812 0.76894385 -3.5159674 
0.879812 0.792739 -3.5159674 
0.87041336 0.8078114 -3.4784079 
0.87041336 0.8313523 -3.4784079 
0.86121345 0.8458574 -3.4416425 
0.86121345 0.86914945 -3.4416425 
0.86121345 0.8924416 -3.4416425 
0.86121345 0.91573364 -3.4416425 
0.86121345 0.9390257 -3.4416425 
0.852206 0.95225286 -3.405646 
0.86121345 0.9856099 -3.4416425 
0.86121345 1.008902 -3.4416425 
0.852206 1.0213983 -3.405646 
0.852206 1.0444467 -3.405646 
0.8433849 1.0564457 -3.3703947 
0.8433849 1.0792557 -3.3703947 
0.8347446 1.0907751 -3.3358657 
0.8347446 1.1133513 -3.3358657 
0.8347446 1.1359276 -3.3358657 
0.8433849 1.1704953 -3.3703947 
0.8262796 1.1691029 -3.3020372 
0.8347446 1.2036562 -3.3358657 
0.8347446 1.2262325 -3.3358657 
0.8262796 1.2361448 -3.3020372 
0.8262796 1.258492 -3.3020372 
0.81798446 1.2679808 -3.2688878 
0.80985427 1.277281 -3.2363973 
0.3991776 -0.63799167 -1.5534327 
0.40109113 -0.63048637 -1.5608793 
0.40302306 -0.6229088 -1.5683976 
0.4069433 -0.6182501 -1.5836536 
0.4109406 -0.61349994 -1.5992093 
0.41296878 -0.6056515 -1.6071023 
0.41708592 -0.6007047 -1.6231244 
0.41917542 -0.5926742 -1.6312559 
0.42128596 -0.58456284 -1.6394691 
0.42557144 -0.5793009 -1.6561465 
0.42994502 -0.5739308 -1.6731666 
0.43216568 -0.56551313 -1.6818086 
0.43667656 -0.55991507 -1.699363 
0.4412826 -0.55419886 -1.7172878 
0.4459868 -0.54836076 -1.7355946 
0.44837677 -0.53949034 -1.7448953 
0.45079243 -0.5305243 -1.7542961 
0.45570275 -0.5243012 -1.773405 
0.45819822 -0.5151047 -1.7831163 
0.46072122 -0.5058069 -1.7929348 
0.46585146 -0.49917 -1.8128995 
0.47109717 -0.49238357 -1.8333137 
0.4737646 -0.4826939 -1.8436942 
0.47919115 -0.47560218 -1.864812 
0.48474342 -0.4683461 -1.8864192 
0.48756808 -0.45823404 -1.8974116 
0.49331737 -0.45064485 -1.9197854 
0.4992038 -0.4428745 -1.942693 
0.50220007 -0.4323061 -1.9543531 
0.50830173 -0.42417136 -1.9780983 
0.5114085 -0.4132949 -1.9901886 
0.5145535 -0.40228465 -2.0024276 
0.5242249 -0.39603925 -2.0400646 
0.53087705 -0.38708302 -2.065952 
0.5377002 -0.37789652 -2.0925047 
0.5377002 -0.36373502 -2.0925047 
0.544701 -0.35412493 -2.119749 
0.55188656 -0.34426135 -2.1477122 
0.5555509 -0.33191547 -2.1619723 
0.56302744 -0.32155383 -2.191068 
0.57070804 -0.31090948 -2.2209575 
0.57462746 -0.29791066 -2.2362103 
0.58263004 -0.2867147 -2.267353 
0.5867155 -0.27327275 -2.283252 
0.59506077 -0.26148748 -2.3157282 
0.6036468 -0.24936211 -2.3491416 
0.6124843 -0.2368817 -2.3835332 
0.6170008 -0.22237845 -2.4011097 
0.62158436 -0.20765968 -2.418947 
0.630959 -0.19417389 -2.455429 
0.6406206 -0.18027507 -2.4930282 
0.65058285 -0.165944 -2.531797 
0.655681 -0.14997561 -2.551637 
0.67146647 -0.13590173 -2.6130674 
0.6768986 -0.11917359 -2.634207 
0.68241936 -0.10217257 -2.6556914 
0.6995353 -0.086311415 -2.7222996 
0.7054331 -0.068459995 -2.7452512 
0.7054331 -0.04988089 -2.7452512 
0.71753204 -0.03183864 -2.7923353 
0.7300532 -0.013166705 -2.8410625 
0.7430192 0.0061684693 -2.8915207 
0.74967647 0.02596809 -2.917428 
0.7633553 0.046546526 -2.9706604 
0.7775427 0.06788989 -3.0258718 
0.7922674 0.09004163 -3.0831742 
0.79984087 0.1119679 -3.112647 
0.81543076 0.13562642 -3.1733162 
0.83164036 0.16022553 -3.2363973 
0.8485075 0.18582247 -3.3020372 
0.85720026 0.2103024 -3.3358657 
0.87513137 0.23775004 -3.405646 
0.8843812 0.26355505 -3.4416425 
0.8843812 0.28684714 -3.4416425 
0.8843812 0.31013924 -3.4416425 
0.87513137 0.32994395 -3.405646 
0.87513137 0.35299242 -3.405646 
0.87513137 0.3760409 -3.405646 
0.87513137 0.39908937 -3.405646 
0.90348005 0.43581244 -3.5159674 
0.9337269 0.47499436 -3.6336756 
0.9550423 0.5109908 -3.7166262 
0.9550423 0.5361439 -3.7166262 
0.9550423 0.561297 -3.7166262 
0.9550423 0.5864501 -3.7166262 
0.9550423 0.6116032 -3.7166262 
0.9550423 0.6367563 -3.7166262 
0.94426435 0.65443957 -3.6746829 
0.9337269 0.67172813 -3.6336756 
0.9337269 0.6963198 -3.6336756 
0.9234221 0.7129554 -3.5935736 
0.9234221 0.7372757 -3.5935736 
0.9234221 0.7615961 -3.5935736 
0.9133422 0.7773375 -3.5543468 
0.90348005 0.792739 -3.5159674 
0.90348005 0.8165341 -3.5159674 
0.90348005 0.8403292 -3.5159674 
0.8938286 0.8548932 -3.4784079 
0.8938286 0.8784341 -3.4784079 
0.8938286 0.90197504 -3.4784079 
0.8843812 0.91573364 -3.4416425 
0.8843812 0.9390257 -3.4416425 
0.8843812 0.9623178 -3.4416425 
0.87513137 0.9753013 -3.405646 
0.87513137 0.9983498 -3.405646 
0.86607295 1.010826 -3.3703947 
0.85720026 1.0230465 -3.3358657 
0.85720026 1.0456227 -3.3358657 
0.85720026 1.0681989 -3.3358657 
0.8485075 1.0797137 -3.3020372 
0.8485075 1.102061 -3.3020372 
0.8485075 1.1244084 -3.3020372 
0.85720026 1.1585038 -3.3358657 
0.8485075 1.1691029 -3.3020372 
0.8485075 1.1914501 -3.3020372 
0.8485075 1.2137975 -3.3020372 
0.83998924 1.223735 -3.2688878 
0.83998924 1.2458578 -3.2688878 
0.83998924 1.2679808 -3.2688878 
0.83164036 1.277281 -3.2363973 
0.40963465 -0.63799167 -1.5534327 
0.41159832 -0.63048637 -1.5608793 
0.41558257 -0.62592363 -1.5759887 
0.4176038 -0.6182501 -1.5836536 
0.42170578 -0.61349994 -1.5992093 
0.42378712 -0.6056515 -1.6071023 
0.4280121 -0.6007047 -1.6231244 
0.43015635 -0.5926742 -1.6312559 
0.43232214 -0.58456284 -1.6394691 
0.4389525 -0.5822624 -1.664613 
0.44120806 -0.5739308 -1.6731666 
0.44348693 -0.56551313 -1.6818086 
0.44811594 -0.55991507 -1.699363 
0.45284265 -0.55419886 -1.7172878 
0.45524356 -0.5454534 -1.7263926 
0.4576701 -0.5366148 -1.7355946 
0.4626016 -0.5305243 -1.7542961 
0.46764055 -0.5243012 -1.773405 
0.4702014 -0.5151047 -1.7831163 
0.47540823 -0.50860745 -1.8028618 
0.48073164 -0.50196475 -1.8230494 
0.48343828 -0.49238357 -1.8333137 
0.48617557 -0.4826939 -1.8436942 
0.49174428 -0.47560218 -1.864812 
0.49457672 -0.4656484 -1.8755534 
0.50034064 -0.45823404 -1.8974116 
0.50624055 -0.45064485 -1.9197854 
0.5122812 -0.4428745 -1.942693 
0.51535594 -0.4323061 -1.9543531 
0.5216175 -0.42417136 -1.9780983 
0.528033 -0.4158365 -2.0024276 
0.528033 -0.40228465 -2.0024276 
0.53460824 -0.3935734 -2.0273626 
0.5413495 -0.38464257 -2.0529268 
0.5482628 -0.37548357 -2.0791438 
0.551786 -0.36373502 -2.0925047 
0.5553549 -0.3518345 -2.1060388 
0.566344 -0.34426135 -2.1477122 
0.57010436 -0.33191547 -2.1619723 
0.5777768 -0.32155383 -2.191068 
0.58565855 -0.31090948 -2.2209575 
0.5896807 -0.29791066 -2.2362103 
0.5978929 -0.2867147 -2.267353 
0.6020854 -0.27327275 -2.283252 
0.6106492 -0.26148748 -2.3157282 
0.6194602 -0.24936211 -2.3491416 
0.6285292 -0.2368817 -2.3835332 
0.63316405 -0.22237845 -2.4011097 
0.6378677 -0.20765968 -2.418947 
0.6524076 -0.19564925 -2.4740858 
0.65740263 -0.18027507 -2.4930282 
0.6676258 -0.165944 -2.531797 
0.6728575 -0.14997561 -2.551637 
0.6835709 -0.13481982 -2.5922647 
0.694631 -0.11917359 -2.634207 
0.70029634 -0.10217257 -2.6556914 
0.7119088 -0.085595794 -2.6997287 
0.7178607 -0.067887634 -2.7222996 
0.72391295 -0.04988089 -2.7452512 
0.7426979 -0.032114036 -2.8164883 
0.74917805 -0.013166705 -2.8410625 
0.7624837 0.0061684693 -2.8915207 
0.7762705 0.026202857 -2.9438035 
0.78335255 0.046546526 -2.9706604 
0.7979116 0.06788989 -3.0258718 
0.80539596 0.08919705 -3.0542543 
0.8207939 0.1119679 -3.112647 
0.8367922 0.13562642 -3.1733162 
0.8450274 0.15864867 -3.2045462 
0.861994 0.18395698 -3.2688878 
0.8796559 0.2103024 -3.3358657 
0.8980567 0.23775004 -3.405646 
0.90754884 0.26355505 -3.4416425 
0.8980567 0.28384697 -3.405646 
0.90754884 0.31013924 -3.4416425 
0.8980567 0.32994395 -3.405646 
0.8980567 0.35299242 -3.405646 
0.88876104 0.37214854 -3.3703947 
0.8980567 0.39908937 -3.405646 
0.92714804 0.43581244 -3.5159674 
0.9476125 0.46975222 -3.5935736 
0.96900076 0.5052241 -3.6746829 
0.98006105 0.5361439 -3.7166262 
0.98006105 0.561297 -3.7166262 
0.98006105 0.5864501 -3.7166262 
0.98006105 0.6116032 -3.7166262 
0.98006105 0.6367563 -3.7166262 
0.98006105 0.6619094 -3.7166262 
0.96900076 0.67930883 -3.6746829 
0.9581873 0.6963198 -3.6336756 
0.96900076 0.7290473 -3.6746829 
0.96900076 0.75391656 -3.6746829 
0.9476125 0.7615961 -3.5935736 
0.9476125 0.7859164 -3.5935736 
0.9476125 0.8102367 -3.5935736 
0.93726856 0.82544714 -3.5543468 
0.93726856 0.849502 -3.5543468 
0.93726856 0.87355685 -3.5543468 
0.9172437 0.8784341 -3.4784079 
0.9172437 0.90197504 -3.4784079 
0.92714804 0.93550956 -3.5159674 
0.9172437 0.94905686 -3.4784079 
0.8980567 0.95225286 -3.405646 
0.8980567 0.9753013 -3.405646 
0.8796559 0.977894 -3.3358657 
0.8796559 1.0004703 -3.3358657 
0.8707354 1.012672 -3.3020372 
0.8707354 1.0350192 -3.3020372 
0.8796559 1.0681989 -3.3358657 
0.8707354 1.0797137 -3.3020372 
0.8707354 1.102061 -3.3020372 
0.861994 1.1131203 -3.2688878 
0.861994 1.1352432 -3.2688878 
0.8707354 1.1691029 -3.3020372 
0.861994 1.179489 -3.2688878 
0.861994 1.201612 -3.2688878 
0.861994 1.223735 -3.2688878 
0.861994 1.2458578 -3.2688878 
0.861994 1.2679808 -3.2688878 
0.8534264 1.277281 -3.2363973 
0.42009172 -0.63799167 -1.5534327 
0.4221055 -0.63048637 -1.5608793 
0.42413864 -0.6229088 -1.5683976 
0.4282643 -0.6182501 -1.5836536 
0.43035737 -0.6105016 -1.5913935 
0.43460545 -0.6056515 -1.6071023 
0.44113728 -0.6037141 -1.6312559 
0.44335836 -0.5956583 -1.6394691 
0.44335836 -0.58456284 -1.6394691 
0.45015797 -0.5822624 -1.664613 
0.4524711 -0.5739308 -1.6731666 
0.45480815 -0.56551313 -1.6818086 
0.45955536 -0.55991507 -1.699363 
0.4619663 -0.55129135 -1.7082783 
0.4668649 -0.5454534 -1.7263926 
0.4693534 -0.5366148 -1.7355946 
0.4744108 -0.5305243 -1.7542961 
0.47957838 -0.5243012 -1.773405 
0.4822046 -0.5151047 -1.7831163 
0.48754433 -0.50860745 -1.8028618 
0.49300364 -0.50196475 -1.8230494 
0.49577937 -0.49238357 -1.8333137 
0.5014257 -0.48544255 -1.854193 
0.5042974 -0.47560218 -1.864812 
0.5101406 -0.4683461 -1.8864192 
0.51612073 -0.4609199 -1.9085329 
0.5191637 -0.45064485 -1.9197854 
0.5253586 -0.4428745 -1.942693 
0.5285118 -0.4323061 -1.9543531 
0.5317031 -0.42161012 -1.966154 
0.53820276 -0.4132949 -1.9901886 
0.5415125 -0.40228465 -2.0024276 
0.5516906 -0.39603925 -2.0400646 
0.55516887 -0.38464257 -2.0529268 
0.5622587 -0.37548357 -2.0791438 
0.56953186 -0.36608762 -2.1060388 
0.5732395 -0.35412493 -2.119749 
0.58080155 -0.34426135 -2.1477122 
0.58465785 -0.33191547 -2.1619723 
0.59252614 -0.32155383 -2.191068 
0.6006091 -0.31090948 -2.2209575 
0.6047339 -0.29791066 -2.2362103 
0.6131558 -0.2867147 -2.267353 
0.6174553 -0.27327275 -2.283252 
0.62623775 -0.26148748 -2.3157282 
0.63072336 -0.24757598 -2.3323152 
0.6398901 -0.2351603 -2.3662124 
0.64932734 -0.22237845 -2.4011097 
0.654151 -0.20765968 -2.418947 
0.6640168 -0.19417389 -2.455429 
0.6741846 -0.18027507 -2.4930282 
0.6846688 -0.165944 -2.531797 
0.6954841 -0.15116015 -2.5717902 
0.70102096 -0.13481982 -2.5922647 
0.7066466 -0.118217215 -2.6130674 
0.7181733 -0.10217257 -2.6556914 
0.7300823 -0.085595794 -2.6997287 
0.736186 -0.067887634 -2.7222996 
0.75512564 -0.050736398 -2.7923353 
0.7616573 -0.032114036 -2.8164883 
0.76830286 -0.013166705 -2.8410625 
0.7819482 0.0061684693 -2.8915207 
0.7960869 0.026202857 -2.9438035 
0.7960869 0.046125714 -2.9438035 
0.81828046 0.06788989 -3.0258718 
0.8259559 0.08919705 -3.0542543 
0.8417469 0.1119679 -3.112647 
0.8581536 0.13562642 -3.1733162 
0.866599 0.15864867 -3.2045462 
0.8839988 0.18395698 -3.2688878 
0.90211153 0.2103024 -3.3358657 
0.92098206 0.23775004 -3.405646 
0.92098206 0.2607985 -3.405646 
0.92098206 0.28384697 -3.405646 
0.92098206 0.30689546 -3.405646 
0.92098206 0.32994395 -3.405646 
0.91144913 0.34933865 -3.3703947 
0.91144913 0.37214854 -3.3703947 
0.92098206 0.39908937 -3.405646 
0.9307165 0.4265997 -3.4416425 
0.96119493 0.4646245 -3.5543468 
1.0166843 0.51689065 -3.759538 
1.0166843 0.54233414 -3.759538 
1.0050797 0.561297 -3.7166262 
1.0050797 0.5864501 -3.7166262 
1.0166843 0.6186647 -3.759538 
1.0166843 0.64410824 -3.759538 
1.0050797 0.6619094 -3.7166262 
0.99373716 0.67930883 -3.6746829 
0.99373716 0.70417804 -3.6746829 
0.99373716 0.7290473 -3.6746829 
0.98264766 0.7455033 -3.6336756 
0.98264766 0.770095 -3.6336756 
0.97180295 0.7859164 -3.5935736 
0.97180295 0.8102367 -3.5935736 
0.96119493 0.82544714 -3.5543468 
0.96119493 0.849502 -3.5543468 
0.96119493 0.87355685 -3.5543468 
0.95081604 0.88791937 -3.5159674 
0.95081604 0.9117145 -3.5159674 
0.96119493 0.9457214 -3.5543468 
0.95081604 0.9593047 -3.5159674 
0.9307165 0.9623178 -3.4416425 
0.91144913 0.96520615 -3.3703947 
0.90211153 0.977894 -3.3358657 
0.89296335 0.9903246 -3.3020372 
0.89296335 1.012672 -3.3020372 
0.90211153 1.0456227 -3.3358657 
0.89296335 1.0573665 -3.3020372 
0.89296335 1.0797137 -3.3020372 
0.8839988 1.0909973 -3.2688878 
0.8839988 1.1131203 -3.2688878 
0.8839988 1.1352432 -3.2688878 
0.8839988 1.1573662 -3.2688878 
0.87521243 1.1677657 -3.2363973 
0.87521243 1.1896688 -3.2363973 
0.87521243 1.2115718 -3.2363973 
0.87521243 1.233475 -3.2363973 
0.866599 1.2430232 -3.2045462 
0.8581536 1.2523854 -3.1733162 
0.42850447 -0.6349624 -1.5460569 
0.43261266 -0.63048637 -1.5608793 
0.43469644 -0.6229088 -1.5683976 
0.43892476 -0.6182501 -1.5836536 
0.44323617 -0.61349994 -1.5992093 
0.44763315 -0.6086556 -1.6150737 
0.4521182 -0.6037141 -1.6312559 
0.45439458 -0.5956583 -1.6394691 
0.45439458 -0.58456284 -1.6394691 
0.4590169 -0.5793009 -1.6561465 
0.46373418 -0.5739308 -1.6731666 
0.46612936 -0.56551313 -1.6818086 
0.47099474 -0.55991507 -1.699363 
0.47596276 -0.55419886 -1.7172878 
0.4810367 -0.54836076 -1.7355946 
0.4810367 -0.5366148 -1.7355946 
0.48621997 -0.5305243 -1.7542961 
0.49151617 -0.5243012 -1.773405 
0.49420777 -0.5151047 -1.7831163 
0.50246245 -0.5114392 -1.8128995 
0.5052756 -0.50196475 -1.8230494 
0.5081205 -0.49238357 -1.8333137 
0.5139074 -0.48544255 -1.854193 
0.5139074 -0.4728939 -1.854193 
0.5228391 -0.4683461 -1.8864192 
0.5258858 -0.45823404 -1.8974116 
0.5320869 -0.45064485 -1.9197854 
0.538436 -0.4428745 -1.942693 
0.538436 -0.4297269 -1.942693 
0.54493845 -0.42161012 -1.966154 
0.554992 -0.4158365 -2.0024276 
0.5584261 -0.40477386 -2.014818 
0.5654234 -0.39603925 -2.0400646 
0.5689883 -0.38464257 -2.0529268 
0.5762546 -0.37548357 -2.0791438 
0.5799577 -0.36373502 -2.0925047 
0.59135854 -0.3564454 -2.133639 
0.595259 -0.34426135 -2.1477122 
0.59921134 -0.33191547 -2.1619723 
0.6072755 -0.32155383 -2.191068 
0.61555964 -0.31090948 -2.2209575 
0.61978716 -0.29791066 -2.2362103 
0.624073 -0.284732 -2.251674 
0.6328252 -0.27327275 -2.283252 
0.6464235 -0.26336047 -2.3323152 
0.6464235 -0.24757598 -2.3323152 
0.65581846 -0.2351603 -2.3662124 
0.66549057 -0.22237845 -2.4011097 
0.67043436 -0.20765968 -2.418947 
0.6805457 -0.19417389 -2.455429 
0.68571657 -0.17890531 -2.4740858 
0.69629776 -0.16466367 -2.512263 
0.70721066 -0.14997561 -2.551637 
0.718471 -0.13481982 -2.5922647 
0.718471 -0.11727608 -2.5922647 
0.73009574 -0.101346 -2.634207 
0.7421028 -0.084891945 -2.6775289 
0.76087266 -0.068459995 -2.7452512 
0.7739225 -0.050736398 -2.7923353 
0.7806167 -0.032114036 -2.8164883 
0.7874277 -0.013166705 -2.8410625 
0.8014127 0.0061684693 -2.8915207 
0.81590337 0.026202857 -2.9438035 
0.81590337 0.046125714 -2.9438035 
0.8309278 0.06726482 -2.998012 
0.84651583 0.08919705 -3.0542543 
0.8545313 0.11090771 -3.0831742 
0.879515 0.13562642 -3.1733162 
0.8969985 0.16022553 -3.2363973 
0.9060036 0.18395698 -3.2688878 
0.93413717 0.2124792 -3.3703947 
0.93413717 0.23528911 -3.3703947 
0.93413717 0.25809902 -3.3703947 
0.93413717 0.2809089 -3.3703947 
0.94390744 0.30689546 -3.405646 
0.93413717 0.32652873 -3.3703947 
0.93413717 0.34933865 -3.3703947 
0.92456716 0.36833596 -3.3358657 
0.9538842 0.40330762 -3.4416425 
0.974484 0.43581244 -3.5159674 
0.9959934 0.46975222 -3.5935736 
1.0300986 0.5109908 -3.7166262 
1.041992 0.54233414 -3.759538 
1.041992 0.5677777 -3.759538 
1.041992 0.5932212 -3.759538 
1.041992 0.6186647 -3.759538 
1.041992 0.64410824 -3.759538 
1.041992 0.66955173 -3.759538 
1.0300986 0.6870625 -3.7166262 
1.0300986 0.7122156 -3.7166262 
1.0184736 0.7290473 -3.6746829 
1.0184736 0.75391656 -3.6746829 
1.007108 0.770095 -3.6336756 
0.9959934 0.7859164 -3.5935736 
0.9959934 0.8102367 -3.5935736 
0.9959934 0.83455706 -3.5935736 
0.9959934 0.85887736 -3.5935736 
0.9959934 0.88319767 -3.5935736 
0.9851213 0.8976117 -3.5543468 
0.9851213 0.92166656 -3.5543468 
0.9851213 0.9457214 -3.5543468 
0.9640741 0.94905686 -3.4784079 
0.94390744 0.95225286 -3.405646 
0.93413717 0.96520615 -3.3703947 
0.9151913 0.96797734 -3.3020372 
0.9151913 0.9903246 -3.3020372 
0.9151913 1.012672 -3.3020372 
0.9151913 1.0350192 -3.3020372 
0.9060036 1.0467515 -3.2688878 
0.9060036 1.0688744 -3.2688878 
0.9060036 1.0909973 -3.2688878 
0.9060036 1.1131203 -3.2688878 
0.9060036 1.1352432 -3.2688878 
0.8881707 1.1345857 -3.2045462 
0.8881707 1.1562731 -3.2045462 
